div,season,date,team,gameno,home,points,goals,team_opponent,points_opponent,goals_opponent,hometeam_uid,awayteam_uid
E0,2017,03feb2018,Man City,26,0,1,1,Burnley,1,1,9,19
E0,2017,10feb2018,Man City,27,1,3,5,Leicester,0,1,19,17
E0,2017,01mar2018,Man City,28,0,3,3,Arsenal,0,0,1,19
E0,2017,04mar2018,Man City,29,1,3,1,Chelsea,0,0,19,11
E0,2017,12mar2018,Man City,30,0,3,2,Stoke,0,0,28,19
E0,2017,31mar2018,Man City,31,0,3,3,Everton,0,1,13,19
E0,2017,07apr2018,Man City,32,1,0,2,Man United,3,3,19,20
E0,2017,14apr2018,Man City,33,0,3,3,Tottenham,0,1,31,19
E0,2017,22apr2018,Man City,34,1,3,5,Swansea,0,0,19,30
E0,2017,29apr2018,Man City,35,0,3,4,West Ham,0,1,34,19
E0,2017,06may2018,Man City,36,1,1,0,Huddersfield,1,0,19,15
E0,2017,09may2018,Man City,37,1,3,3,Brighton,0,1,19,8
E0,2017,13may2018,Man City,38,0,3,1,Southampton,0,0,27,19
E0,2018,12aug2018,Man City,1,0,3,2,Arsenal,0,0,1,19
E0,2018,19aug2018,Man City,2,1,3,6,Huddersfield,0,1,19,15
E0,2018,25aug2018,Man City,3,0,1,1,Wolves,1,1,36,19
E0,2018,01sep2018,Man City,4,1,3,2,Newcastle,0,1,19,22
E0,2018,15sep2018,Man City,5,1,3,3,Fulham,0,0,19,14
E0,2018,22sep2018,Man City,6,0,3,5,Cardiff,0,0,10,19
E0,2018,29sep2018,Man City,7,1,3,2,Brighton,0,0,19,8
E0,2018,07oct2018,Man City,8,0,1,0,Liverpool,1,0,18,19
E0,2018,20oct2018,Man City,9,1,3,5,Burnley,0,0,19,9
E0,2018,29oct2018,Man City,10,0,3,1,Tottenham,0,0,31,19
E0,2018,04nov2018,Man City,11,1,3,6,Southampton,0,1,19,27
E0,2018,11nov2018,Man City,12,1,3,3,Man United,0,1,19,20
E0,2018,24nov2018,Man City,13,0,3,4,West Ham,0,0,34,19
E0,2018,01dec2018,Man City,14,1,3,3,Bournemouth,0,1,19,7
E0,2018,04dec2018,Man City,15,0,3,2,Watford,0,1,32,19
E0,2018,08dec2018,Man City,16,0,0,0,Chelsea,3,2,11,19
E0,2018,15dec2018,Man City,17,1,3,3,Everton,0,1,19,13
E0,2018,22dec2018,Man City,18,1,0,2,Crystal Palace,3,3,19,12
E0,2018,26dec2018,Man City,19,0,0,1,Leicester,3,2,17,19
E0,2018,30dec2018,Man City,20,0,3,3,Southampton,0,1,27,19
E0,2018,03jan2019,Man City,21,1,3,2,Liverpool,0,1,19,18
E0,2018,14jan2019,Man City,22,1,3,3,Wolves,0,0,19,36
E0,2018,20jan2019,Man City,23,0,3,3,Huddersfield,0,0,15,19
E0,2018,29jan2019,Man City,24,0,0,1,Newcastle,3,2,22,19
E0,2018,03feb2019,Man City,25,1,3,3,Arsenal,0,1,19,1
E0,2018,06feb2019,Man City,26,0,3,2,Everton,0,0,13,19
E0,2018,10feb2019,Man City,27,1,3,6,Chelsea,0,0,19,11
E0,2018,27feb2019,Man City,28,1,3,1,West Ham,0,0,19,34
E0,2018,02mar2019,Man City,29,0,3,1,Bournemouth,0,0,7,19
E0,2018,09mar2019,Man City,30,1,3,3,Watford,0,1,19,32
E0,2018,30mar2019,Man City,31,0,3,2,Fulham,0,0,14,19
E0,2018,03apr2019,Man City,32,1,3,2,Cardiff,0,0,19,10
E0,2018,14apr2019,Man City,33,0,3,3,Crystal Palace,0,1,12,19
E0,2018,20apr2019,Man City,34,1,3,1,Tottenham,0,0,19,31
E0,2018,24apr2019,Man City,35,0,3,2,Man United,0,0,20,19
E0,2018,28apr2019,Man City,36,0,3,1,Burnley,0,0,9,19
E0,2018,06may2019,Man City,37,1,3,1,Leicester,0,0,19,17
E0,2018,12may2019,Man City,38,0,3,4,Brighton,0,1,8,19
E0,2008,17aug2008,Man United,1,1,1,1,Newcastle,1,1,20,22
E0,2008,25aug2008,Man United,2,0,3,1,Portsmouth,0,0,24,20
E0,2008,13sep2008,Man United,3,0,0,1,Liverpool,3,2,18,20
E0,2008,21sep2008,Man United,4,0,1,1,Chelsea,1,1,11,20
E0,2008,27sep2008,Man United,5,1,3,2,Bolton,0,0,20,6
E0,2008,04oct2008,Man United,6,0,3,2,Blackburn,0,0,4,20
E0,2008,18oct2008,Man United,7,1,3,4,West Brom,0,0,20,33
E0,2008,25oct2008,Man United,8,0,1,1,Everton,1,1,13,20
E0,2008,29oct2008,Man United,9,1,3,2,West Ham,0,0,20,34
E0,2008,01nov2008,Man United,10,1,3,4,Hull,0,3,20,16
E0,2008,08nov2008,Man United,11,0,0,1,Arsenal,3,2,1,20
E0,2008,15nov2008,Man United,12,1,3,5,Stoke,0,0,20,28
E0,2008,22nov2008,Man United,13,0,1,0,Aston Villa,1,0,2,20
E0,2008,30nov2008,Man United,14,0,3,1,Man City,0,0,19,20
E0,2008,06dec2008,Man United,15,1,3,1,Sunderland,0,0,20,29
E0,2008,13dec2008,Man United,16,0,1,0,Tottenham,1,0,31,20
E0,2008,26dec2008,Man United,17,0,3,1,Stoke,0,0,28,20
E0,2008,29dec2008,Man United,18,1,3,1,Middlesbrough,0,0,20,21
E0,2008,11jan2009,Man United,19,1,3,3,Chelsea,0,0,20,11
E0,2008,14jan2009,Man United,20,1,3,1,Wigan,0,0,20,35
E0,2008,17jan2009,Man United,21,0,3,1,Bolton,0,0,6,20
E0,2008,27jan2009,Man United,22,0,3,5,West Brom,0,0,33,20
E0,2008,31jan2009,Man United,23,1,3,1,Everton,0,0,20,13
E0,2008,08feb2009,Man United,24,0,3,1,West Ham,0,0,34,20
E0,2008,18feb2009,Man United,25,1,3,3,Fulham,0,0,20,14
E0,2008,21feb2009,Man United,26,1,3,2,Blackburn,0,1,20,4
E0,2008,04mar2009,Man United,27,0,3,2,Newcastle,0,1,22,20
E0,2008,14mar2009,Man United,28,1,0,1,Liverpool,3,4,20,18
E0,2008,21mar2009,Man United,29,0,0,0,Fulham,3,2,14,20
E0,2008,05apr2009,Man United,30,1,3,3,Aston Villa,0,2,20,2
E0,2008,11apr2009,Man United,31,0,3,2,Sunderland,0,1,29,20
E0,2008,22apr2009,Man United,32,1,3,2,Portsmouth,0,0,20,24
E0,2008,25apr2009,Man United,33,1,3,5,Tottenham,0,2,20,31
E0,2008,02may2009,Man United,34,0,3,2,Middlesbrough,0,0,21,20
E0,2008,10may2009,Man United,35,1,3,2,Man City,0,0,20,19
E0,2008,13may2009,Man United,36,0,3,2,Wigan,0,1,35,20
E0,2008,16may2009,Man United,37,1,1,0,Arsenal,1,0,20,1
E0,2008,24may2009,Man United,38,0,3,1,Hull,0,0,16,20
E0,2009,16aug2009,Man United,1,1,3,1,Birmingham,0,0,20,3
E0,2009,19aug2009,Man United,2,0,0,0,Burnley,3,1,9,20
E0,2009,22aug2009,Man United,3,0,3,5,Wigan,0,0,35,20
E0,2009,29aug2009,Man United,4,1,3,2,Arsenal,0,1,20,1
E0,2009,12sep2009,Man United,5,0,3,3,Tottenham,0,1,31,20
E0,2009,20sep2009,Man United,6,1,3,4,Man City,0,3,20,19
E0,2009,26sep2009,Man United,7,0,3,2,Stoke,0,0,28,20
E0,2009,03oct2009,Man United,8,1,1,2,Sunderland,1,2,20,29
E0,2009,17oct2009,Man United,9,1,3,2,Bolton,0,1,20,6
E0,2009,25oct2009,Man United,10,0,0,0,Liverpool,3,2,18,20
E0,2009,31oct2009,Man United,11,1,3,2,Blackburn,0,0,20,4
E0,2009,08nov2009,Man United,12,0,0,0,Chelsea,3,1,11,20
E0,2009,21nov2009,Man United,13,1,3,3,Everton,0,0,20,13
E0,2009,28nov2009,Man United,14,0,3,4,Portsmouth,0,1,24,20
E0,2009,05dec2009,Man United,15,0,3,4,West Ham,0,0,34,20
E0,2009,12dec2009,Man United,16,1,0,0,Aston Villa,3,1,20,2
E0,2009,15dec2009,Man United,17,1,3,3,Wolves,0,0,20,36
E0,2009,19dec2009,Man United,18,0,0,0,Fulham,3,3,14,20
E0,2009,27dec2009,Man United,19,0,3,3,Hull,0,1,16,20
E0,2009,30dec2009,Man United,20,1,3,5,Wigan,0,0,20,35
E0,2009,09jan2010,Man United,21,0,1,1,Birmingham,1,1,3,20
E0,2009,16jan2010,Man United,22,1,3,3,Burnley,0,0,20,9
E0,2009,23jan2010,Man United,23,1,3,4,Hull,0,0,20,16
E0,2009,31jan2010,Man United,24,0,3,3,Arsenal,0,1,1,20
E0,2009,06feb2010,Man United,25,1,3,5,Portsmouth,0,0,20,24
E0,2009,10feb2010,Man United,26,0,1,1,Aston Villa,1,1,2,20
E0,2009,20feb2010,Man United,27,0,0,1,Everton,3,3,13,20
E0,2009,23feb2010,Man United,28,1,3,3,West Ham,0,0,20,34
E0,2009,06mar2010,Man United,29,0,3,1,Wolves,0,0,36,20
E0,2009,14mar2010,Man United,30,1,3,3,Fulham,0,0,20,14
E0,2009,21mar2010,Man United,31,1,3,2,Liverpool,0,1,20,18
E0,2009,27mar2010,Man United,32,0,3,4,Bolton,0,0,6,20
E0,2009,03apr2010,Man United,33,1,0,1,Chelsea,3,2,20,11
E0,2009,11apr2010,Man United,34,0,1,0,Blackburn,1,0,4,20
E0,2009,17apr2010,Man United,35,0,3,1,Man City,0,0,19,20
E0,2009,24apr2010,Man United,36,1,3,3,Tottenham,0,1,20,31
E0,2009,02may2010,Man United,37,0,3,1,Sunderland,0,0,29,20
E0,2009,09may2010,Man United,38,1,3,4,Stoke,0,0,20,28
E0,2010,16aug2010,Man United,1,1,3,3,Newcastle,0,0,20,22
E0,2010,22aug2010,Man United,2,0,1,2,Fulham,1,2,14,20
E0,2010,28aug2010,Man United,3,1,3,3,West Ham,0,0,20,34
E0,2010,11sep2010,Man United,4,0,1,3,Everton,1,3,13,20
E0,2010,19sep2010,Man United,5,1,3,3,Liverpool,0,2,20,18
E0,2010,26sep2010,Man United,6,0,1,2,Bolton,1,2,6,20
E0,2010,02oct2010,Man United,7,0,1,0,Sunderland,1,0,29,20
E0,2010,16oct2010,Man United,8,1,1,2,West Brom,1,2,20,33
E0,2010,24oct2010,Man United,9,0,3,2,Stoke,0,1,28,20
E0,2010,30oct2010,Man United,10,1,3,2,Tottenham,0,0,20,31
E0,2010,06nov2010,Man United,11,1,3,2,Wolves,0,1,20,36
E0,2010,10nov2010,Man United,12,0,1,0,Man City,1,0,19,20
E0,2010,13nov2010,Man United,13,0,1,2,Aston Villa,1,2,2,20
E0,2010,20nov2010,Man United,14,1,3,2,Wigan,0,0,20,35
E0,2010,27nov2010,Man United,15,1,3,7,Blackburn,0,1,20,4
E0,2010,13dec2010,Man United,16,1,3,1,Arsenal,0,0,20,1
E0,2010,26dec2010,Man United,17,1,3,2,Sunderland,0,0,20,29
E0,2010,28dec2010,Man United,18,0,1,1,Birmingham,1,1,3,20
E0,2010,01jan2011,Man United,19,0,3,2,West Brom,0,1,33,20
E0,2010,04jan2011,Man United,20,1,3,2,Stoke,0,1,20,28
E0,2010,16jan2011,Man United,21,0,1,0,Tottenham,1,0,31,20
E0,2010,22jan2011,Man United,22,1,3,5,Birmingham,0,0,20,3
E0,2010,25jan2011,Man United,23,0,3,3,Blackpool,0,2,5,20
E0,2010,01feb2011,Man United,24,1,3,3,Aston Villa,0,1,20,2
E0,2010,05feb2011,Man United,25,0,0,1,Wolves,3,2,36,20
E0,2010,12feb2011,Man United,26,1,3,2,Man City,0,1,20,19
E0,2010,26feb2011,Man United,27,0,3,4,Wigan,0,0,35,20
E0,2010,01mar2011,Man United,28,0,0,1,Chelsea,3,2,11,20
E0,2010,06mar2011,Man United,29,0,0,1,Liverpool,3,3,18,20
E0,2010,19mar2011,Man United,30,1,3,1,Bolton,0,0,20,6
E0,2010,02apr2011,Man United,31,0,3,4,West Ham,0,2,34,20
E0,2010,09apr2011,Man United,32,1,3,2,Fulham,0,0,20,14
E0,2010,19apr2011,Man United,33,0,1,0,Newcastle,1,0,22,20
E0,2010,23apr2011,Man United,34,1,3,1,Everton,0,0,20,13
E0,2010,01may2011,Man United,35,0,0,0,Arsenal,3,1,1,20
E0,2010,08may2011,Man United,36,1,3,2,Chelsea,0,1,20,11
E0,2010,14may2011,Man United,37,0,1,1,Blackburn,1,1,4,20
E0,2010,22may2011,Man United,38,1,3,4,Blackpool,0,2,20,5
E0,2011,14aug2011,Man United,1,0,3,2,West Brom,0,1,33,20
E0,2011,22aug2011,Man United,2,1,3,3,Tottenham,0,0,20,31
E0,2011,28aug2011,Man United,3,1,3,8,Arsenal,0,2,20,1
E0,2011,10sep2011,Man United,4,0,3,5,Bolton,0,0,6,20
E0,2011,18sep2011,Man United,5,1,3,3,Chelsea,0,1,20,11
E0,2011,24sep2011,Man United,6,0,1,1,Stoke,1,1,28,20
E0,2011,01oct2011,Man United,7,1,3,2,Norwich,0,0,20,23
E0,2011,15oct2011,Man United,8,0,1,1,Liverpool,1,1,18,20
E0,2011,23oct2011,Man United,9,1,0,1,Man City,3,6,20,19
E0,2011,29oct2011,Man United,10,0,3,1,Everton,0,0,13,20
E0,2011,05nov2011,Man United,11,1,3,1,Sunderland,0,0,20,29
E0,2011,19nov2011,Man United,12,0,3,1,Swansea,0,0,30,20
E0,2011,26nov2011,Man United,13,1,1,1,Newcastle,1,1,20,22
E0,2011,03dec2011,Man United,14,0,3,1,Aston Villa,0,0,2,20
E0,2011,10dec2011,Man United,15,1,3,4,Wolves,0,1,20,36
E0,2011,18dec2011,Man United,16,0,3,2,QPR,0,0,25,20
E0,2011,21dec2011,Man United,17,0,3,5,Fulham,0,0,14,20
E0,2011,26dec2011,Man United,18,1,3,5,Wigan,0,0,20,35
E0,2011,31dec2011,Man United,19,1,0,2,Blackburn,3,3,20,4
E0,2011,04jan2012,Man United,20,0,0,0,Newcastle,3,3,22,20
E0,2011,14jan2012,Man United,21,1,3,3,Bolton,0,0,20,6
E0,2011,22jan2012,Man United,22,0,3,2,Arsenal,0,1,1,20
E0,2011,31jan2012,Man United,23,1,3,2,Stoke,0,0,20,28
E0,2011,05feb2012,Man United,24,0,1,3,Chelsea,1,3,11,20
E0,2011,11feb2012,Man United,25,1,3,2,Liverpool,0,1,20,18
E0,2011,26feb2012,Man United,26,0,3,2,Norwich,0,1,23,20
E0,2011,04mar2012,Man United,27,0,3,3,Tottenham,0,1,31,20
E0,2011,11mar2012,Man United,28,1,3,2,West Brom,0,0,20,33
E0,2011,18mar2012,Man United,29,0,3,5,Wolves,0,0,36,20
E0,2011,26mar2012,Man United,30,1,3,1,Fulham,0,0,20,14
E0,2011,02apr2012,Man United,31,0,3,2,Blackburn,0,0,4,20
E0,2011,08apr2012,Man United,32,1,3,2,QPR,0,0,20,25
E0,2011,11apr2012,Man United,33,0,0,0,Wigan,3,1,35,20
E0,2011,15apr2012,Man United,34,1,3,4,Aston Villa,0,0,20,2
E0,2011,22apr2012,Man United,35,1,1,4,Everton,1,4,20,13
E0,2011,30apr2012,Man United,36,0,0,0,Man City,3,1,19,20
E0,2011,06may2012,Man United,37,1,3,2,Swansea,0,0,20,30
E0,2011,13may2012,Man United,38,0,3,1,Sunderland,0,0,29,20
E0,2012,20aug2012,Man United,1,0,0,0,Everton,3,1,13,20
E0,2012,25aug2012,Man United,2,1,3,3,Fulham,0,2,20,14
E0,2012,02sep2012,Man United,3,0,3,3,Southampton,0,2,27,20
E0,2012,15sep2012,Man United,4,1,3,4,Wigan,0,0,20,35
E0,2012,23sep2012,Man United,5,0,3,2,Liverpool,0,1,18,20
E0,2012,29sep2012,Man United,6,1,0,2,Tottenham,3,3,20,31
E0,2012,07oct2012,Man United,7,0,3,3,Newcastle,0,0,22,20
E0,2012,20oct2012,Man United,8,1,3,4,Stoke,0,2,20,28
E0,2012,28oct2012,Man United,9,0,3,3,Chelsea,0,2,11,20
E0,2012,03nov2012,Man United,10,1,3,2,Arsenal,0,1,20,1
E0,2012,10nov2012,Man United,11,0,3,3,Aston Villa,0,2,2,20
E0,2012,17nov2012,Man United,12,0,0,0,Norwich,3,1,23,20
E0,2012,24nov2012,Man United,13,1,3,3,QPR,0,1,20,25
E0,2012,28nov2012,Man United,14,1,3,1,West Ham,0,0,20,34
E0,2012,01dec2012,Man United,15,0,3,4,Reading,0,3,26,20
E0,2012,09dec2012,Man United,16,0,3,3,Man City,0,2,19,20
E0,2012,15dec2012,Man United,17,1,3,3,Sunderland,0,1,20,29
E0,2012,23dec2012,Man United,18,0,1,1,Swansea,1,1,30,20
E0,2012,26dec2012,Man United,19,1,3,4,Newcastle,0,3,20,22
E0,2012,29dec2012,Man United,20,1,3,2,West Brom,0,0,20,33
E0,2012,01jan2013,Man United,21,0,3,4,Wigan,0,0,35,20
E0,2012,13jan2013,Man United,22,1,3,2,Liverpool,0,1,20,18
E0,2012,20jan2013,Man United,23,0,1,1,Tottenham,1,1,31,20
E0,2012,30jan2013,Man United,24,1,3,2,Southampton,0,1,20,27
E0,2012,02feb2013,Man United,25,0,3,1,Fulham,0,0,14,20
E0,2012,10feb2013,Man United,26,1,3,2,Everton,0,0,20,13
E0,2012,23feb2013,Man United,27,0,3,2,QPR,0,0,25,20
E0,2012,02mar2013,Man United,28,1,3,4,Norwich,0,0,20,23
E0,2012,16mar2013,Man United,29,1,3,1,Reading,0,0,20,26
E0,2012,30mar2013,Man United,30,0,3,1,Sunderland,0,0,29,20
E0,2012,08apr2013,Man United,31,1,0,1,Man City,3,2,20,19
E0,2012,14apr2013,Man United,32,0,3,2,Stoke,0,0,28,20
E0,2012,17apr2013,Man United,33,0,1,2,West Ham,1,2,34,20
E0,2012,22apr2013,Man United,34,1,3,3,Aston Villa,0,0,20,2
E0,2012,28apr2013,Man United,35,0,1,1,Arsenal,1,1,1,20
E0,2012,05may2013,Man United,36,1,0,0,Chelsea,3,1,20,11
E0,2012,12may2013,Man United,37,1,3,2,Swansea,0,1,20,30
E0,2012,19may2013,Man United,38,0,1,5,West Brom,1,5,33,20
E0,2013,17aug2013,Man United,1,0,3,4,Swansea,0,1,30,20
E0,2013,26aug2013,Man United,2,1,1,0,Chelsea,1,0,20,11
E0,2013,01sep2013,Man United,3,0,0,0,Liverpool,3,1,18,20
E0,2013,14sep2013,Man United,4,1,3,2,Crystal Palace,0,0,20,12
E0,2013,22sep2013,Man United,5,0,0,1,Man City,3,4,19,20
E0,2013,28sep2013,Man United,6,1,0,1,West Brom,3,2,20,33
E0,2013,05oct2013,Man United,7,0,3,2,Sunderland,0,1,29,20
E0,2013,19oct2013,Man United,8,1,1,1,Southampton,1,1,20,27
E0,2013,26oct2013,Man United,9,1,3,3,Stoke,0,2,20,28
E0,2013,02nov2013,Man United,10,0,3,3,Fulham,0,1,14,20
E0,2013,10nov2013,Man United,11,1,3,1,Arsenal,0,0,20,1
E0,2013,24nov2013,Man United,12,0,1,2,Cardiff,1,2,10,20
E0,2013,01dec2013,Man United,13,0,1,2,Tottenham,1,2,31,20
E0,2013,04dec2013,Man United,14,1,0,0,Everton,3,1,20,13
E0,2013,07dec2013,Man United,15,1,0,0,Newcastle,3,1,20,22
E0,2013,15dec2013,Man United,16,0,3,3,Aston Villa,0,0,2,20
E0,2013,21dec2013,Man United,17,1,3,3,West Ham,0,1,20,34
E0,2013,26dec2013,Man United,18,0,3,3,Hull,0,2,16,20
E0,2013,28dec2013,Man United,19,0,3,1,Norwich,0,0,23,20
E0,2013,01jan2014,Man United,20,1,0,1,Tottenham,3,2,20,31
E0,2013,11jan2014,Man United,21,1,3,2,Swansea,0,0,20,30
E0,2013,19jan2014,Man United,22,0,0,1,Chelsea,3,3,11,20
E0,2013,28jan2014,Man United,23,1,3,2,Cardiff,0,0,20,10
E0,2013,01feb2014,Man United,24,0,0,1,Stoke,3,2,28,20
E0,2013,09feb2014,Man United,25,1,1,2,Fulham,1,2,20,14
E0,2013,12feb2014,Man United,26,0,1,0,Arsenal,1,0,1,20
E0,2013,22feb2014,Man United,27,0,3,2,Crystal Palace,0,0,12,20
E0,2013,08mar2014,Man United,28,0,3,3,West Brom,0,0,33,20
E0,2013,16mar2014,Man United,29,1,0,0,Liverpool,3,3,20,18
E0,2013,22mar2014,Man United,30,0,3,2,West Ham,0,0,34,20
E0,2013,25mar2014,Man United,31,1,0,0,Man City,3,3,20,19
E0,2013,29mar2014,Man United,32,1,3,4,Aston Villa,0,1,20,2
E0,2013,05apr2014,Man United,33,0,3,4,Newcastle,0,0,22,20
E0,2013,20apr2014,Man United,34,0,0,0,Everton,3,2,13,20
E0,2013,26apr2014,Man United,35,1,3,4,Norwich,0,0,20,23
E0,2013,03may2014,Man United,36,1,0,0,Sunderland,3,1,20,29
E0,2013,06may2014,Man United,37,1,3,3,Hull,0,1,20,16
E0,2013,11may2014,Man United,38,0,1,1,Southampton,1,1,27,20
E0,2014,16aug2014,Man United,1,1,0,1,Swansea,3,2,20,30
E0,2014,24aug2014,Man United,2,0,1,1,Sunderland,1,1,29,20
E0,2014,30aug2014,Man United,3,0,1,0,Burnley,1,0,9,20
E0,2014,14sep2014,Man United,4,1,3,4,QPR,0,0,20,25
E0,2014,21sep2014,Man United,5,0,0,3,Leicester,3,5,17,20
E0,2014,27sep2014,Man United,6,1,3,2,West Ham,0,1,20,34
E0,2014,05oct2014,Man United,7,1,3,2,Everton,0,1,20,13
E0,2014,20oct2014,Man United,8,0,1,2,West Brom,1,2,33,20
E0,2014,26oct2014,Man United,9,1,1,1,Chelsea,1,1,20,11
E0,2014,02nov2014,Man United,10,0,0,0,Man City,3,1,19,20
E0,2014,08nov2014,Man United,11,1,3,1,Crystal Palace,0,0,20,12
E0,2014,22nov2014,Man United,12,0,3,2,Arsenal,0,1,1,20
E0,2014,29nov2014,Man United,13,1,3,3,Hull,0,0,20,16
E0,2014,02dec2014,Man United,14,1,3,2,Stoke,0,1,20,28
E0,2014,08dec2014,Man United,15,0,3,2,Southampton,0,1,27,20
E0,2014,14dec2014,Man United,16,1,3,3,Liverpool,0,0,20,18
E0,2014,20dec2014,Man United,17,0,1,1,Aston Villa,1,1,2,20
E0,2014,26dec2014,Man United,18,1,3,3,Newcastle,0,1,20,22
E0,2014,28dec2014,Man United,19,0,1,0,Tottenham,1,0,31,20
E0,2014,01jan2015,Man United,20,0,1,1,Stoke,1,1,28,20
E0,2014,11jan2015,Man United,21,1,0,0,Southampton,3,1,20,27
E0,2014,17jan2015,Man United,22,0,3,2,QPR,0,0,25,20
E0,2014,31jan2015,Man United,23,1,3,3,Leicester,0,1,20,17
E0,2014,08feb2015,Man United,24,0,1,1,West Ham,1,1,34,20
E0,2014,11feb2015,Man United,25,1,3,3,Burnley,0,1,20,9
E0,2014,21feb2015,Man United,26,0,0,1,Swansea,3,2,30,20
E0,2014,28feb2015,Man United,27,1,3,2,Sunderland,0,0,20,29
E0,2014,04mar2015,Man United,28,0,3,1,Newcastle,0,0,22,20
E0,2014,15mar2015,Man United,29,1,3,3,Tottenham,0,0,20,31
E0,2014,22mar2015,Man United,30,0,3,2,Liverpool,0,1,18,20
E0,2014,04apr2015,Man United,31,1,3,3,Aston Villa,0,1,20,2
E0,2014,12apr2015,Man United,32,1,3,4,Man City,0,2,20,19
E0,2014,18apr2015,Man United,33,0,0,0,Chelsea,3,1,11,20
E0,2014,26apr2015,Man United,34,0,0,0,Everton,3,3,13,20
E0,2014,02may2015,Man United,35,1,0,0,West Brom,3,1,20,33
E0,2014,09may2015,Man United,36,0,3,2,Crystal Palace,0,1,12,20
E0,2014,17may2015,Man United,37,1,1,1,Arsenal,1,1,20,1
E0,2014,24may2015,Man United,38,0,1,0,Hull,1,0,16,20
E0,2015,08aug2015,Man United,1,1,3,1,Tottenham,0,0,20,31
E0,2015,14aug2015,Man United,2,0,3,1,Aston Villa,0,0,2,20
E0,2015,22aug2015,Man United,3,1,1,0,Newcastle,1,0,20,22
E0,2015,30aug2015,Man United,4,0,0,1,Swansea,3,2,30,20
E0,2015,12sep2015,Man United,5,1,3,3,Liverpool,0,1,20,18
E0,2015,20sep2015,Man United,6,0,3,3,Southampton,0,2,27,20
E0,2015,26sep2015,Man United,7,1,3,3,Sunderland,0,0,20,29
E0,2015,04oct2015,Man United,8,0,0,0,Arsenal,3,3,1,20
E0,2015,17oct2015,Man United,9,0,3,3,Everton,0,0,13,20
E0,2015,25oct2015,Man United,10,1,1,0,Man City,1,0,20,19
E0,2015,31oct2015,Man United,11,0,1,0,Crystal Palace,1,0,12,20
E0,2015,07nov2015,Man United,12,1,3,2,West Brom,0,0,20,33
E0,2015,21nov2015,Man United,13,0,3,2,Watford,0,1,32,20
E0,2015,28nov2015,Man United,14,0,1,1,Leicester,1,1,17,20
E0,2015,05dec2015,Man United,15,1,1,0,West Ham,1,0,20,34
E0,2015,12dec2015,Man United,16,0,0,1,Bournemouth,3,2,7,20
E0,2015,19dec2015,Man United,17,1,0,1,Norwich,3,2,20,23
E0,2015,26dec2015,Man United,18,0,0,0,Stoke,3,2,28,20
E0,2015,28dec2015,Man United,19,1,1,0,Chelsea,1,0,20,11
E0,2015,02jan2016,Man United,20,1,3,2,Swansea,0,1,20,30
E0,2015,12jan2016,Man United,21,0,1,3,Newcastle,1,3,22,20
E0,2015,17jan2016,Man United,22,0,3,1,Liverpool,0,0,18,20
E0,2015,23jan2016,Man United,23,1,0,0,Southampton,3,1,20,27
E0,2015,02feb2016,Man United,24,1,3,3,Stoke,0,0,20,28
E0,2015,07feb2016,Man United,25,0,1,1,Chelsea,1,1,11,20
E0,2015,13feb2016,Man United,26,0,0,1,Sunderland,3,2,29,20
E0,2015,28feb2016,Man United,27,1,3,3,Arsenal,0,2,20,1
E0,2015,02mar2016,Man United,28,1,3,1,Watford,0,0,20,32
E0,2015,06mar2016,Man United,29,0,0,0,West Brom,3,1,33,20
E0,2015,20mar2016,Man United,30,0,3,1,Man City,0,0,19,20
E0,2015,03apr2016,Man United,31,1,3,1,Everton,0,0,20,13
E0,2015,10apr2016,Man United,32,0,0,0,Tottenham,3,3,31,20
E0,2015,16apr2016,Man United,33,1,3,1,Aston Villa,0,0,20,2
E0,2015,20apr2016,Man United,34,1,3,2,Crystal Palace,0,0,20,12
E0,2015,01may2016,Man United,35,1,1,1,Leicester,1,1,20,17
E0,2015,07may2016,Man United,36,0,3,1,Norwich,0,0,23,20
E0,2015,10may2016,Man United,37,0,0,2,West Ham,3,3,34,20
E0,2015,17may2016,Man United,38,1,3,3,Bournemouth,0,1,20,7
E0,2016,14aug2016,Man United,1,0,3,3,Bournemouth,0,1,7,20
E0,2016,19aug2016,Man United,2,1,3,2,Southampton,0,0,20,27
E0,2016,27aug2016,Man United,3,0,3,1,Hull,0,0,16,20
E0,2016,10sep2016,Man United,4,1,0,1,Man City,3,2,20,19
E0,2016,18sep2016,Man United,5,0,0,1,Watford,3,3,32,20
E0,2016,24sep2016,Man United,6,1,3,4,Leicester,0,1,20,17
E0,2016,02oct2016,Man United,7,1,1,1,Stoke,1,1,20,28
E0,2016,17oct2016,Man United,8,0,1,0,Liverpool,1,0,18,20
E0,2016,23oct2016,Man United,9,0,0,0,Chelsea,3,4,11,20
E0,2016,29oct2016,Man United,10,1,1,0,Burnley,1,0,20,9
E0,2016,06nov2016,Man United,11,0,3,3,Swansea,0,1,30,20
E0,2016,19nov2016,Man United,12,1,1,1,Arsenal,1,1,20,1
E0,2016,27nov2016,Man United,13,1,1,1,West Ham,1,1,20,34
E0,2016,04dec2016,Man United,14,0,1,1,Everton,1,1,13,20
E0,2016,11dec2016,Man United,15,1,3,1,Tottenham,0,0,20,31
E0,2016,14dec2016,Man United,16,0,3,2,Crystal Palace,0,1,12,20
E0,2016,17dec2016,Man United,17,0,3,2,West Brom,0,0,33,20
E0,2016,26dec2016,Man United,18,1,3,3,Sunderland,0,1,20,29
