date,FE,MS
2015-04-29,36.34,37.49
2015-04-30,35.91,37.31
2015-05-01,36.25,37.51
2015-05-04,36.65,37.91
2015-05-05,35.31,37.45
2015-05-06,34.83,37.05
2015-05-07,34.75,37.54
2015-05-08,35.09,37.89
2015-05-11,34.94,38.25
2015-05-12,34.86,37.72
2015-05-13,34.54,37.78
2015-05-14,34.95,38.14
2015-05-15,35.24,37.85
2015-05-18,35.33,38.33
2015-05-19,35.5,38.69
2015-05-20,35.83,38.33
2015-05-21,35.92,38.04
2015-05-22,36.01,38.17
2015-05-26,35.75,37.79
2015-05-27,35.86,38.62
2015-05-28,36.07,38.73
2015-05-29,35.68,38.2
2015-06-01,35.6,38.58
2015-06-02,35.01,38.52
2015-06-03,34.48,39.01
2015-06-04,34.55,38.7
2015-06-05,34.4,39.29
2015-06-08,34.3,39.09
2015-06-09,33.92,39.13
2015-06-10,34.54,39.89
2015-06-11,34.52,39.87
2015-06-12,33.67,39.61
2015-06-15,33.29,39.53
2015-06-16,33.36,39.74
2015-06-17,33.43,39.58
2015-06-18,34.04,39.79
2015-06-19,33.8,39.37
2015-06-22,33.69,39.85
2015-06-23,33.27,40.21
2015-06-24,33,39.64
2015-06-25,32.86,39.22
2015-06-26,32.75,39.5
2015-06-29,32.61,38.31
2015-06-30,32.55,38.79
2015-07-01,32.81,39.36
2015-07-02,33.21,39
2015-07-06,33.31,38.85
2015-07-07,34.06,38.62
2015-07-08,33.79,37.79
2015-07-09,33.47,38.1
2015-07-10,33.66,38.64
2015-07-13,33.67,39.32
2015-07-14,33.62,39.71
2015-07-15,33.86,39.7
2015-07-16,34.69,39.91
2015-07-17,34.4,40.2
2015-07-20,33.97,40.04
2015-07-21,33.28,40.08
2015-07-22,33.32,40.54
2015-07-23,32.32,39.94
2015-07-24,32.29,39.6
2015-07-27,32.75,39.25
2015-07-28,32.8,39.25
2015-07-29,32.61,39.29
2015-07-30,32.96,39.3
2015-07-31,33.96,38.84
2015-08-03,34.43,38.76
2015-08-04,33.71,38.92
2015-08-05,33.56,39
2015-08-06,33.97,38.93
2015-08-07,34.26,38.58
2015-08-10,34.13,39.08
2015-08-11,34.19,37.92
2015-08-12,34.61,37.57
2015-08-13,34.45,37.75
2015-08-14,34.79,38.05
2015-08-17,34.87,38.14
2015-08-18,34.65,37.82
2015-08-19,34.88,37.44
2015-08-20,34.38,36.17
2015-08-21,33.99,34.21
2015-08-24,32.74,32.26
2015-08-25,31.72,31.76
2015-08-26,32.14,33.3
2015-08-27,32.51,34.3
2015-08-28,32.49,34.05
2015-08-31,31.96,34.45
2015-09-01,30.98,33.12
2015-09-02,30.86,33.79
2015-09-03,31.25,33.8
2015-09-04,30.59,33.19
2015-09-08,31.18,34.27
2015-09-09,30.78,33.75
2015-09-10,30.57,33.87
2015-09-11,30.59,33.99
2015-09-14,30.88,33.81
2015-09-15,31.19,34.58
2015-09-16,31.58,34.62
2015-09-17,31.72,34.05
2015-09-18,31.13,33.03
2015-09-21,31.35,33.34
2015-09-22,30.9,32.44
2015-09-23,30.47,32.32
2015-09-24,30.72,31.97
2015-09-25,31.04,32.19
2015-09-28,30.91,31.09
2015-09-29,30.83,31.01
2015-09-30,31.31,31.5
2015-10-01,30.59,31.5
2015-10-02,30.95,31.43
2015-10-05,31.6,32.29
2015-10-06,31.15,32.36
2015-10-07,31.03,32.93
2015-10-08,31.34,32.99
2015-10-09,31.56,32.72
2015-10-12,32.4,32.8
2015-10-13,32.33,32.61
2015-10-14,32.5,32.54
2015-10-15,32.74,33.61
2015-10-16,32.5,33.95
2015-10-19,32.22,32.32
2015-10-20,32.63,32.25
2015-10-21,32.24,31.48
2015-10-22,32.51,32.35
2015-10-23,31.67,32.62
2015-10-26,31.29,32.55
2015-10-27,31.19,32.23
2015-10-28,30.84,33.44
2015-10-29,30.82,33.54
2015-10-30,31.2,32.97
2015-11-02,31.16,33.48
2015-11-03,31.07,33.29
2015-11-04,30.99,33.4
2015-11-05,30.4,33.88
2015-11-06,29.29,35.41
2015-11-09,29.12,35.11
2015-11-10,29.48,35.24
2015-11-11,30.21,35.02
2015-11-12,30.16,34.23
2015-11-13,30.6,33.93
2015-11-16,30.44,34.05
2015-11-17,30.06,33.59
2015-11-18,30.41,34.25
2015-11-19,31.21,34.17
2015-11-20,31.49,33.91
2015-11-23,31.17,33.64
2015-11-24,31.16,33.59
2015-11-25,30.93,33.61
2015-11-27,31.15,33.78
2015-11-30,31.39,34.3
2015-12-01,32.27,35.27
2015-12-02,31.98,34.89
2015-12-03,32.05,34.45
2015-12-04,32.82,35.32
2015-12-07,32.48,34.68
2015-12-08,31.9,34.06
2015-12-09,32.05,33.37
2015-12-10,31.55,33.42
2015-12-11,31.46,32.08
2015-12-14,30.98,31.88
2015-12-15,31.13,32.84
2015-12-16,31.64,33.61
2015-12-17,31.53,32.38
2015-12-18,31.01,31.29
2015-12-21,31.07,31.68
2015-12-22,31.72,32.22
2015-12-23,32.47,32.6
2015-12-24,32.6,32.48
2015-12-28,32.64,32.17
2015-12-29,32.6,32.55
2015-12-30,32.29,32.23
2015-12-31,31.73,31.81
2016-01-04,31.5,31.48
2016-01-05,31.54,31.28
2016-01-06,31.85,30.5
2016-01-07,31,28.98
2016-01-08,31.59,28.38
2016-01-11,32.07,28.46
2016-01-12,32.18,28.46
2016-01-13,31.5,26.89
2016-01-14,32.56,27.15
2016-01-15,31.83,25.97
2016-01-19,32.49,26.26
2016-01-20,31.12,25.24
2016-01-21,31.3,24.78
2016-01-22,32.28,25.61
2016-01-25,31.82,24.98
2016-01-26,32.08,25.49
2016-01-27,31.92,25.37
2016-01-28,32.14,25.17
2016-01-29,33.06,25.88
2016-02-01,33.05,25.71
2016-02-02,32.97,24.5
2016-02-03,33.52,24.32
2016-02-04,33.25,25.01
2016-02-05,33.7,24.35
2016-02-08,33.2,22.67
2016-02-09,33.32,22.93
2016-02-10,33.63,22.7
2016-02-11,32.81,21.69
2016-02-12,32.88,23.09
2016-02-16,33.46,23.72
2016-02-17,32.27,24.23
2016-02-18,33.93,23.96
2016-02-19,32.97,24
2016-02-22,33.33,24.54
2016-02-23,33.04,23.71
2016-02-24,32.7,23.71
2016-02-25,33.95,24.63
2016-02-26,32.82,25.16
2016-02-29,33.47,24.7
2016-03-01,33.45,26.09
2016-03-02,33.71,26.11
2016-03-03,33.98,26.14
2016-03-04,34.56,26.13
2016-03-07,35.11,26.09
2016-03-08,35.56,25.01
2016-03-09,35.8,24.61
2016-03-10,35.97,24.65
2016-03-11,35.7,26
2016-03-14,35.59,25.91
2016-03-15,35.59,25.43
2016-03-16,35.9,25.16
2016-03-17,36.17,25.85
2016-03-18,35.76,26.28
2016-03-21,35.85,25.94
2016-03-22,35.76,25.84
2016-03-23,35.98,25.27
2016-03-24,36.16,24.93
2016-03-28,35.74,24.72
2016-03-29,36.34,24.78
2016-03-30,35.79,25.07
2016-03-31,35.97,25.01
2016-04-01,36.03,25.53
2016-04-04,35.68,25.04
2016-04-05,35.07,24.38
2016-04-06,34.59,24.42
2016-04-07,34.76,23.72
2016-04-08,35.12,23.75
2016-04-11,35.36,24.11
2016-04-12,35.75,24.58
2016-04-13,35.65,25.88
2016-04-14,35.41,26.17
2016-04-15,35.66,25.76
2016-04-18,35.85,25.73
2016-04-19,35.5,26.46
2016-04-20,34.76,27.41
2016-04-21,33.91,27.26
2016-04-22,34.47,27.7
2016-04-25,34.45,27.53
2016-04-26,34.39,27.55
2016-04-27,36.05,27.53
2016-04-28,32.47,27.23
2016-04-29,32.59,27.06
2016-05-02,33.05,27.26
2016-05-03,33.56,26.89
2016-05-04,33.65,26.28
2016-05-05,33.51,26.17
2016-05-06,33.09,26.25
2016-05-09,33.55,26.1
2016-05-10,33.89,26.63
2016-05-11,33.95,26.36
2016-05-12,33.97,26.23
2016-05-13,33.48,25.89
2016-05-16,33.35,26.21
2016-05-17,32.98,26.16
2016-05-18,32.15,27.24
2016-05-19,32.35,26.61
2016-05-20,32.29,26.77
2016-05-23,32.06,26.83
2016-05-24,32.09,27.41
2016-05-25,32.11,27.78
2016-05-26,32.35,27.42
2016-05-27,32.48,27.53
2016-05-31,32.81,27.37
2016-06-01,33.07,27.49
2016-06-02,33.31,27.28
2016-06-03,33.82,26.54
2016-06-06,33.78,26.85
2016-06-07,34.07,26.52
2016-06-08,34.13,26.54
2016-06-09,34.25,26.08
2016-06-10,33.7,25.54
2016-06-13,33.66,25.26
2016-06-14,33.75,24.6
2016-06-15,33.65,24.72
2016-06-16,33.99,25.07
2016-06-17,34.29,25.31
2016-06-20,33.74,25.9
2016-06-21,33.54,26.2
2016-06-22,33.04,26.39
2016-06-23,33.16,27.29
2016-06-24,32.88,24.52
2016-06-27,33.11,23.61
2016-06-28,33.73,24.61
2016-06-29,34.19,25.23
2016-06-30,34.91,25.98
2016-07-01,35.13,25.92
2016-07-05,35.18,25
2016-07-06,35.62,25.15
2016-07-07,35.33,25.69
2016-07-08,36.02,26.37
2016-07-11,36.11,26.46
2016-07-12,36.19,27.37
2016-07-13,36.44,27.16
2016-07-14,35.85,28
2016-07-15,36.19,28.01
2016-07-18,36.29,28.21
2016-07-19,36.18,28.19
2016-07-20,35.98,28.78
2016-07-21,35.96,28.87
2016-07-22,36.51,28.92
2016-07-25,36.6,29.13
2016-07-26,35.89,29.23
2016-07-27,35.2,29.02
2016-07-28,35.37,28.86
2016-07-29,34.92,28.73
2016-08-01,34.31,28.5
2016-08-02,33.31,28
2016-08-03,33.06,28.42
2016-08-04,32.93,28.28
2016-08-05,32.43,29.01
2016-08-08,32.87,29.12
2016-08-09,32.84,29.34
2016-08-10,32.71,29.11
2016-08-11,32.88,29.38
2016-08-12,33.12,29.17
2016-08-15,32.89,29.66
2016-08-16,32.42,30.25
2016-08-17,32.84,30.37
2016-08-18,33.12,30.55
2016-08-19,32.69,30.55
2016-08-22,32.63,30.6
2016-08-23,32.92,30.72
2016-08-24,33,30.91
2016-08-25,32.93,30.97
2016-08-26,32.32,31.16
2016-08-29,32.6,31.41
2016-08-30,32.21,32.19
2016-08-31,32.73,32.06
2016-09-01,32.45,31.91
2016-09-02,32.82,31.89
2016-09-06,33.05,31.75
2016-09-07,33.13,31.69
2016-09-08,33.64,32.04
2016-09-09,32.64,31.59
2016-09-12,33.28,32.24
2016-09-13,32.7,31.46
2016-09-14,32.62,31.56
2016-09-15,32.84,31.95
2016-09-16,32.99,31.59
2016-09-19,33.74,31.6
2016-09-20,33.74,31.7
2016-09-21,34.57,31.92
2016-09-22,34.84,32.24
2016-09-23,34.49,31.91
2016-09-26,34.58,31.03
2016-09-27,33.67,31.35
2016-09-28,33.54,31.77
2016-09-29,33.17,31.04
2016-09-30,33.08,32.06
2016-10-03,32.3,31.95
2016-10-04,31.63,32.04
2016-10-05,31.39,32.56
2016-10-06,31.47,32.39
2016-10-07,31.32,32.31
2016-10-10,31.73,32.56
2016-10-11,31.22,32.18
2016-10-12,31.36,31.91
2016-10-13,31.56,31.73
2016-10-14,31.51,32.07
2016-10-17,32.23,31.79
2016-10-18,33.16,32.32
2016-10-19,33.15,32.93
2016-10-20,32.85,32.9
2016-10-21,33.19,33.44
2016-10-24,33.34,33.38
2016-10-25,33.62,33.35
2016-10-26,33.96,33.59
2016-10-27,33.9,33.82
2016-10-28,33.96,33.52
2016-10-31,34.29,33.57
2016-11-01,33.47,33.36
2016-11-02,33.36,32.92
2016-11-03,33.29,32.81
2016-11-04,33.57,32.78
2016-11-07,34.41,34
2016-11-08,34.5,34.1
2016-11-09,33.49,36.52
2016-11-10,31.85,38.02
2016-11-11,31.62,38.49
2016-11-14,31.84,39.35
2016-11-15,32.09,40
2016-11-16,31.87,39.19
2016-11-17,31.96,39.97
2016-11-18,31.4,40.43
2016-11-21,31.91,40.56
2016-11-22,31.9,40.54
2016-11-23,31.49,41.04
2016-11-25,32.14,41.1
2016-11-28,32.59,40.44
2016-11-29,32.55,40.6
2016-11-30,31.29,41.36
2016-12-01,30.99,42.16
2016-12-02,30.57,41.83
2016-12-05,30.5,42.09
2016-12-06,30.37,42.51
2016-12-07,30.06,42.64
2016-12-08,30.53,43.58
2016-12-09,30.73,43.73
2016-12-12,31.06,42.98
2016-12-13,31.61,42.56
2016-12-14,31.29,42.86
2016-12-15,31.32,43.01
2016-12-16,31.78,42.71
2016-12-19,31.65,42.83
2016-12-20,31.29,43.5
2016-12-21,31.42,43.37
2016-12-22,31.22,42.79
2016-12-23,31.27,43.06
2016-12-27,31.28,43.12
2016-12-28,30.84,42.62
2016-12-29,31.12,42.15
2016-12-30,30.97,42.25
2017-01-03,30.95,43.05
2017-01-04,30.97,43.62
2017-01-05,30.85,43.22
2017-01-06,31.13,43.85
2017-01-09,31.01,42.71
2017-01-10,30.37,43.06
2017-01-11,30.73,43.67
2017-01-12,30.68,43.63
2017-01-13,30.61,43.81
2017-01-17,31.15,42.15
2017-01-18,30.76,42.86
2017-01-19,30.31,42.45
2017-01-20,30.04,42.59
2017-01-23,29.61,41.96
2017-01-24,29.58,42.73
2017-01-25,29.8,43.86
2017-01-26,29.82,44.02
2017-01-27,29.99,43.65
2017-01-30,29.82,43.12
2017-01-31,30.32,42.49
2017-02-01,29.84,42.7
2017-02-02,29.95,42.13
2017-02-03,29.89,44.43
2017-02-06,29.88,44.63
2017-02-07,29.99,44.87
2017-02-08,30.04,43.91
2017-02-09,29.88,44.85
2017-02-10,30.45,44.7
2017-02-13,30.53,45.26
2017-02-14,30.36,46.04
2017-02-15,30.4,46.49
2017-02-16,30.62,46.11
2017-02-17,31.01,46.15
2017-02-21,31.33,46.56
2017-02-22,30.79,46.52
2017-02-23,31.39,46.58
2017-02-24,32.32,45.53
2017-02-27,31.81,45.84
2017-02-28,32.43,45.67
2017-03-01,31.56,46.81
2017-03-02,31.64,46.28
2017-03-03,31.74,46.83
2017-03-06,31.32,46.57
2017-03-07,31.18,46.33
2017-03-08,31.11,46.39
2017-03-09,31.1,46.68
2017-03-10,31.26,46.49
2017-03-13,31.1,46.26
2017-03-14,31,46.19
2017-03-15,31.59,45.85
2017-03-16,31.13,46.33
2017-03-17,31.36,45.02
2017-03-20,30.96,44.59
2017-03-21,31.36,42.66
2017-03-22,31.41,42.21
2017-03-23,31.2,42.59
2017-03-24,31.34,42.46
2017-03-27,31.39,41.58
2017-03-28,31.61,42.49
2017-03-29,31.57,42.8
2017-03-30,31.37,43.43
2017-03-31,31.82,42.84
2017-04-03,31.46,42.71
2017-04-04,31.73,42.51
2017-04-05,31.78,41.74
2017-04-06,31.76,42.09
2017-04-07,31.32,41.95
2017-04-10,31.6,41.91
2017-04-11,31.44,41.58
2017-04-12,31.61,41.07
2017-04-13,31.27,40.69
2017-04-17,31.43,41.49
2017-04-18,31.47,41.21
2017-04-19,30.85,42.04
2017-04-20,30.66,42.5
2017-04-21,30.61,41.8
2017-04-24,30.71,43.56
2017-04-25,30.61,44.27
2017-04-26,30.52,44.37
2017-04-27,30.52,43.54
2017-04-28,29.94,43.37
2017-05-01,29.46,43.74
2017-05-02,29.03,43.35
2017-05-03,28.95,43.48
2017-05-04,28.87,43.28
2017-05-05,28.83,43.08
2017-05-08,29.06,43.02
2017-05-09,28.76,42.83
2017-05-10,28.85,43.1
2017-05-11,28.81,42.87
2017-05-12,28.72,42.73
2017-05-15,28.93,43.43
2017-05-16,28.69,43.38
2017-05-17,28.59,40.97
2017-05-18,28.16,41.31
2017-05-19,28.24,41.8
2017-05-22,28.44,41.66
2017-05-23,28.5,42.42
2017-05-24,28.67,42.63
2017-05-25,28.86,42.63
2017-05-26,28.92,42.84
2017-05-30,29.19,42.28
2017-05-31,29.24,41.74
2017-06-01,29.39,42.61
2017-06-02,29.45,42.52
2017-06-05,29.11,42.89
2017-06-06,29.06,42.94
2017-06-07,29.14,43.28
2017-06-08,28.87,44.1
2017-06-09,29.11,44.91
2017-06-12,29.51,44.85
2017-06-13,29.37,45.15
2017-06-14,29.59,44.91
2017-06-15,29.79,44.69
2017-06-16,29.93,44.48
2017-06-19,29.87,45.72
2017-06-20,29.87,45.5
2017-06-21,29.43,44.91
2017-06-22,29.18,44.61
2017-06-23,28.91,43.69
2017-06-26,30.09,44
2017-06-27,29.72,44.22
2017-06-28,29.1,44.32
2017-06-29,28.82,44.75
2017-06-30,29.16,44.56
2017-07-03,29.06,45.61
2017-07-05,29.21,46.16
2017-07-06,29.31,46.13
2017-07-07,29.25,46.05
2017-07-10,29.31,45.99
2017-07-11,29.28,45.48
2017-07-12,29.73,44.96
2017-07-13,29.66,45.52
2017-07-14,30.2,45.2
2017-07-17,30.24,45.33
2017-07-18,30.45,45.14
2017-07-19,30.83,46.62
2017-07-20,31.23,46.51
2017-07-21,31.74,46.59
2017-07-24,31.25,46.71
2017-07-25,30.87,47.61
2017-07-26,31.1,47.21
2017-07-27,31.25,47.09
2017-07-28,32.15,46.66
2017-07-31,31.91,46.9
2017-08-01,31.93,47.21
2017-08-02,32.21,47.33
2017-08-03,32.06,47.26
2017-08-04,32.07,48.08
2017-08-07,31.79,48.31
2017-08-08,31.95,47.93
2017-08-09,31.61,47.65
2017-08-10,32.04,46.3
2017-08-11,32.17,45.65
2017-08-14,32.48,46.51
2017-08-15,32.7,46.43
2017-08-16,32.69,46.01
2017-08-17,32.65,45.09
2017-08-18,32.83,45.39
2017-08-21,32.92,44.68
2017-08-22,32.9,45.57
2017-08-23,32.93,45.8
2017-08-24,32.67,46
2017-08-25,32.69,45.94
2017-08-28,32.8,45.48
2017-08-29,32.66,45.35
2017-08-30,32.6,45.66
2017-08-31,32.58,45.5
2017-09-01,32.42,46.19
2017-09-05,32.52,44.91
2017-09-06,32.3,45.07
2017-09-07,32.12,44.07
2017-09-08,32.21,44.01
2017-09-11,32.51,45.16
2017-09-12,31.76,45.75
2017-09-13,31.48,46.22
2017-09-14,31.64,46.42
2017-09-15,31.62,46.6
2017-09-18,31.25,47.32
2017-09-19,31.37,47.67
2017-09-20,31.19,47.89
2017-09-21,31.15,48.26
2017-09-22,30.89,48.22
2017-09-25,31.11,47.74
2017-09-26,30.83,47.46
2017-09-27,30.06,48.07
2017-09-28,30.07,48.15
2017-09-29,30.83,48.17
2017-10-02,30.85,48.92
2017-10-03,31.02,49.28
2017-10-04,31.35,49.01
2017-10-05,31.33,49.63
2017-10-06,31.38,49.76
2017-10-09,31.41,49.38
2017-10-10,31.59,49.49
2017-10-11,31.83,49.18
2017-10-12,32.45,48.59
2017-10-13,32.49,48.3
2017-10-16,32.06,48.94
2017-10-17,32.17,49.12
2017-10-18,31.99,50.15
2017-10-19,32.3,49.79
2017-10-20,32.13,50.68
2017-10-23,32.13,50.61
2017-10-24,32.01,51.07
2017-10-25,31.85,50.53
2017-10-26,31.78,50.77
2017-10-27,32.3,51.16
2017-10-30,32.67,50.46
2017-10-31,32.95,50
2017-11-01,32.56,49.63
2017-11-02,32.6,50.42
2017-11-03,32.75,50.02
2017-11-06,32.77,50.14
2017-11-07,33.14,49.39
2017-11-08,33.73,49.04
2017-11-09,33.6,48.82
2017-11-10,33.88,48.76
2017-11-13,34.21,48.63
2017-11-14,35.05,48.38
2017-11-15,34.78,48.1
2017-11-16,34.64,48.6
2017-11-17,34.65,48.7
2017-11-20,34.55,49.11
2017-11-21,34.23,49.38
2017-11-22,34.24,49.09
2017-11-24,33.94,49.06
2017-11-27,33.94,49
2017-11-28,33.54,50.4
2017-11-29,33.67,51.32
2017-11-30,34.14,51.61
2017-12-01,33.76,51.95
2017-12-04,32.58,52.68
2017-12-05,32.35,52.01
2017-12-06,32.37,51.69
2017-12-07,32.72,52.35
2017-12-08,32.83,52.89
2017-12-11,33.14,52.77
2017-12-12,32.66,53.85
2017-12-13,32.27,53.18
2017-12-14,32.12,52.64
2017-12-15,31.83,53.1
2017-12-18,31.51,53.24
2017-12-19,31.01,52.93
2017-12-20,30.59,52.51
2017-12-21,30.59,52.88
2017-12-22,30.48,52.72
2017-12-26,30.32,52.47
2017-12-27,30.32,52.57
2017-12-28,30.45,52.65
2017-12-29,30.62,52.47
2018-01-02,30.82,52.19
2018-01-03,30.38,52.33
2018-01-04,30.32,53.13
2018-01-05,30.11,53.11
2018-01-08,30.39,52.89
2018-01-09,30.06,53.3
2018-01-10,29.82,53.93
2018-01-11,30.24,54.2
2018-01-12,30.07,55.12
2018-01-16,29.92,54.6
2018-01-17,29.92,55.35
2018-01-18,29.56,55.84
2018-01-19,29.4,57.46
2018-01-22,32.45,57.36
2018-01-23,32,56.91
2018-01-24,31.1,57.24
2018-01-25,32.09,56.81
2018-01-26,32.09,57.6
2018-01-29,32.17,57.45
2018-01-30,32.32,56.6
2018-01-31,32.9,56.55
2018-02-01,32.62,57.45
2018-02-02,32.11,55.48
2018-02-05,31.6,52.55
2018-02-06,30.89,54.33
2018-02-07,30.81,54.55
2018-02-08,30.64,51.79
2018-02-09,31.29,52.14
2018-02-12,31.5,53.43
2018-02-13,32.1,53.39
2018-02-14,31.95,55.05
2018-02-15,32.79,55.4
2018-02-16,33.03,55.14
2018-02-20,32.8,55.06
2018-02-21,32.76,55.1
2018-02-22,32.92,54.86
2018-02-23,33.8,56.07
2018-02-26,33.67,57.01
2018-02-27,32.9,56.72
2018-02-28,32.33,56.02
2018-03-01,32.31,54.49
2018-03-02,32.28,54.74
2018-03-05,32.63,55.49
2018-03-06,31.85,56.56
2018-03-07,31.59,56.88
2018-03-08,31.8,56.96
2018-03-09,32.65,58.67
2018-03-12,32.7,58.91
2018-03-13,32.99,58.03
2018-03-14,33.42,56.99
2018-03-15,33.68,57.22
2018-03-16,33.89,57.51
2018-03-19,33.79,56.95
2018-03-20,33.74,57.47
2018-03-21,34.06,57.11
2018-03-22,34.45,54.64
2018-03-23,33.74,52.07
2018-03-26,33.99,54.3
2018-03-27,34.53,53.15
2018-03-28,34.39,52.91
2018-03-29,34.01,53.96
2018-04-02,33.86,52.72
2018-04-03,34.03,53.17
2018-04-04,34.18,53.67
2018-04-05,34.35,54.86
2018-04-06,34.2,53.04
2018-04-09,34.14,53.35
2018-04-10,34.39,54.14
2018-04-11,34.5,52.74
2018-04-12,34.09,53.85
2018-04-13,34.41,52.98
2018-04-16,34.61,53.4
2018-04-17,35.06,53.24
2018-04-18,35.1,53.26
2018-04-19,34.87,54.7
2018-04-20,34.44,54.46
2018-04-23,34.5,53.64
2018-04-24,34.29,53.07
2018-04-25,34.16,52.04
2018-04-26,34.29,52.2
2018-04-27,34.3,51.86
2018-04-30,34.4,51.62
2018-05-01,33.88,51.81
2018-05-02,34.01,51.7
2018-05-03,33.88,51.08
2018-05-04,34.11,51.4
2018-05-07,34.13,52.39
2018-05-08,33.24,53.38
2018-05-09,33.52,54.14
2018-05-10,33.91,55.04
2018-05-11,34.06,55.2
2018-05-14,33.75,55.22
2018-05-15,33.63,54.85
2018-05-16,33.67,54.97
2018-05-17,33.25,54.87
2018-05-18,33.18,53.92
2018-05-21,33.42,54.36
2018-05-22,33.56,54.88
2018-05-23,33.85,54.35
2018-05-24,33.94,54
2018-05-25,34.1,53.01
2018-05-29,34.06,49.96
2018-05-30,34.23,50.97
2018-05-31,34.42,50.14
2018-06-01,34.2,51.21
2018-06-04,33.82,51.55
2018-06-05,33.94,50.78
2018-06-06,33.17,51.91
2018-06-07,33.34,52.14
2018-06-08,33.32,51.91
2018-06-11,32.97,51.78
2018-06-12,33.32,51.32
2018-06-13,33.63,51.6
2018-06-14,34.27,51.31
2018-06-15,34.7,51.16
2018-06-18,34.74,50.77
2018-06-19,34.92,49.92
2018-06-20,34.89,49.89
2018-06-21,35.15,49.79
2018-06-22,35.09,48.89
2018-06-25,36.2,47.93
2018-06-26,36.06,47.79
2018-06-27,36.47,47.19
2018-06-28,36.19,48.29
2018-06-29,35.91,47.4
2018-07-02,36.22,47.72
2018-07-03,36.43,47.02
2018-07-05,36.66,46.7
2018-07-06,36.77,47.09
2018-07-09,35.32,48.41
2018-07-10,35.39,48.1
2018-07-11,35.9,47.75
2018-07-12,35.65,48.02
2018-07-13,35.84,48.08
2018-07-16,36.15,48.9
2018-07-17,36.26,49.18
2018-07-18,35.66,50.56
2018-07-19,35.64,49.85
2018-07-20,35.31,50.27
2018-07-23,34.83,50.74
2018-07-24,34.55,50.98
2018-07-25,34.72,51.04
2018-07-26,35.21,50.99
2018-07-27,35.01,51.05
2018-07-30,34.9,50.9
2018-07-31,35.43,50.56
2018-08-01,36.46,50.18
2018-08-02,36.42,49.81
2018-08-03,36.55,49.91
2018-08-06,36.24,49.99
2018-08-07,36.15,50.13
2018-08-08,36,50.12
2018-08-09,36.3,49.44
2018-08-10,36.24,48.39
2018-08-13,36.36,47.35
2018-08-14,36.38,47.86
2018-08-15,36.65,47.45
2018-08-16,37.07,48.3
2018-08-17,37.3,48.37
2018-08-20,37.08,48.29
2018-08-21,36.79,48.54
2018-08-22,36.55,48.6
2018-08-23,36.78,48.13
2018-08-24,37.05,48.14
2018-08-27,36.84,49.89
2018-08-28,37.16,50
2018-08-29,37.47,49.95
2018-08-30,37.38,49.3
2018-08-31,37.38,48.83
2018-09-04,37.57,48.71
2018-09-05,37.8,48.72
2018-09-06,37.96,47.93
2018-09-07,37.51,48.22
2018-09-10,38.13,47.94
2018-09-11,37.98,47.86
2018-09-12,37.75,47.48
2018-09-13,37.79,47.72
2018-09-14,37.83,48.19
2018-09-17,37.93,47.68
2018-09-18,37.86,47.85
2018-09-19,36.8,49.1
2018-09-20,36.86,49.88
2018-09-21,36.9,49.41
2018-09-24,36.86,48.56
2018-09-25,36.38,48.28
2018-09-26,35.91,47.7
2018-09-27,36.53,47.77
2018-09-28,37.17,46.57
2018-10-01,37.01,46.63
2018-10-02,37.43,46.63
2018-10-03,36.7,47.11
2018-10-04,37.14,47.27
2018-10-05,37.98,46.75
2018-10-08,38.05,47.02
2018-10-09,38.35,46.16
2018-10-10,38.05,44.62
2018-10-11,37.21,43.49
2018-10-12,37.25,43.43
2018-10-15,37.41,43.47
2018-10-16,37.8,45.94
2018-10-17,37.92,47.19
2018-10-18,38.06,46.03
2018-10-19,38.85,46.42
2018-10-22,38.62,45.11
2018-10-23,38.24,44.52
2018-10-24,38.71,43.49
2018-10-25,37.89,44.55
2018-10-26,36.71,43.97
2018-10-29,37.26,43.95
2018-10-30,37.23,44.5
2018-10-31,37.28,45.66
2018-11-01,37.17,45.89
2018-11-02,37.12,45.95
2018-11-05,37.48,45.82
2018-11-06,37.46,45.72
2018-11-07,37.75,46.61
2018-11-08,37.7,46.43
2018-11-09,38,45.73
2018-11-12,38.79,44.13
2018-11-13,38.68,44.68
2018-11-14,38.33,43.85
2018-11-15,38.82,44.3
2018-11-16,38.77,44.13
2018-11-19,38.54,44.41
2018-11-20,37.95,43.1
2018-11-21,37.3,43.73
2018-11-23,37.5,43.08
2018-11-26,37.69,44.28
2018-11-27,37.89,44.05
2018-11-28,37.6,45.31
2018-11-29,37.15,44.51
2018-11-30,37.83,44.39
2018-12-03,38.59,45.41
2018-12-04,38.55,43.12
2018-12-06,39.08,42.61
2018-12-07,39.23,41.32
2018-12-10,39.54,40.71
2018-12-11,39.61,40.62
2018-12-12,39.23,40.81
2018-12-13,39.44,40.6
2018-12-14,39.12,39.64
2018-12-17,37.72,39.6
2018-12-18,37.63,39.89
2018-12-19,37.36,39.3
2018-12-20,37.4,38.91
2018-12-21,37.19,37.68
2018-12-24,35.84,37.01
2018-12-26,36.6,39.3
2018-12-27,37.03,39.66
2018-12-28,37.26,39.37
2018-12-31,37.55,39.65
2019-01-02,36.72,40.4
2019-01-03,36.71,39.68
2019-01-04,37.17,41.3
2019-01-07,37.64,41.71
2019-01-08,38.18,41.45
2019-01-09,37.95,41.74
2019-01-10,38.58,41.66
2019-01-11,38.37,41.74
2019-01-14,38,42.48
